text,label
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-bpzxqt.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-bzhlhv.net to confirm.,1
Your password expires today. Reset at http://account-reset-pizobe.xyz/password,1
Your password expires today. Reset at http://account-reset-hvbgif.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-zucdrg.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-ogebxu.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-ohocju.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-tjqtcd.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-batikl.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-unposb.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-jdnesd.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-knaffx.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-vtbmrt.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-tvazlr.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-ytghhy.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-lhynaq.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-bgvody.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-okfgns.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-wtckkb.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-gbiecg.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-xzbqgs.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-bvyjqx.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-zjsbha.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-lzzdfl.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-qzhtnc.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-edsadk.com/winner,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-xubxcu.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-sppdvg.com/update now.,1
Your password expires today. Reset at http://account-reset-wgwvrp.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-uqgvaa.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-dbgpqp.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-puzdrh.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-tcowph.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-mogvyk.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-zzueef.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-twmccm.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-cpbykj.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-fmktmu.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-jdcaec.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-ghohph.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-dgyhmt.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-dqbnja.com/winner,1
Your bank account is at risk. Login at http://banking-secure-jcjbzs.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-jnscje.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-kozsnv.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-zmkusg.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-rskylm.xyz/verify",1
Your password expires today. Reset at http://account-reset-rpitfe.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-pgmkxj.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-qwnlef.com/update now.,1
Your password expires today. Reset at http://account-reset-gxsmgw.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-xuiard.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-nwnmrh.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-eiokly.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your bank account is at risk. Login at http://banking-secure-ceuhis.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-khrqwg.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-miwobe.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-zzdqih.xyz/verify",1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-opiqfu.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cowfxw.xyz/verify",1
Your password expires today. Reset at http://account-reset-mpdjve.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-esjxen.com/update now.,1
Your password expires today. Reset at http://account-reset-xzuapb.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-xgijpx.com/winner,1
Your password expires today. Reset at http://account-reset-otlnaz.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-pzdvyz.xyz/password,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-kqlojf.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-gpixmk.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-bqhyft.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-gegdhj.xyz/verify",1
Your password expires today. Reset at http://account-reset-dxcwxe.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-opujig.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-qidxpm.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-nnlxpf.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-lrnsyc.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-jadrii.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-cvknmy.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vrwbim.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-pkjsdl.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-eloohm.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-fhyjlp.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-pnpnva.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-zwggep.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-fyswcd.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-phrpsr.xyz/verify",1
Your password expires today. Reset at http://account-reset-rymmjh.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-biiwyd.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-orhitw.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-cfevdl.com/winner,1
Your password expires today. Reset at http://account-reset-vikbtu.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-fpiutb.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-cufamw.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-iwokup.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-zqarpx.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your password expires today. Reset at http://account-reset-irnsgq.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Congratulations! You won a prize. Claim at http://prize-claim-fxoxdx.com/winner,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-vhvqpb.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-jopyjn.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-oexphl.xyz/verify",1
Your subscription has been renewed. Receipt attached for your records.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vqruij.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-dzkapb.net to confirm.,1
Your password expires today. Reset at http://account-reset-rkxkjr.xyz/password,1
Your password expires today. Reset at http://account-reset-tnuprx.xyz/password,1
Your password expires today. Reset at http://account-reset-vlltbp.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-yqkxrx.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-anawsx.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-ccipju.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ysuvao.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-lannhb.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-yqgtlc.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-lqvcif.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Congratulations! You won a prize. Claim at http://prize-claim-prxshz.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-hvssrw.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vquywk.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-cjglik.net to confirm.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-dkgjwi.xyz/verify",1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-vefcfd.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your bank account is at risk. Login at http://banking-secure-rhbqdu.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-hdyrfu.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-rqndma.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-aqleap.com/update now.,1
Your password expires today. Reset at http://account-reset-ovhtzq.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-bbzksb.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-uwjvri.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your password expires today. Reset at http://account-reset-ogcatp.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-qarscj.com/winner,1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-tlpsvj.xyz/verify",1
URGENT: Your PayPal account needs verification. Click http://paypal-jabyre.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-icanua.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-ncugni.xyz/password,1
Your password expires today. Reset at http://account-reset-ofytpx.xyz/password,1
Congratulations! You won a prize. Claim at http://prize-claim-fquwwy.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-pmpnbk.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-fmbezq.com/update now.,1
Your password expires today. Reset at http://account-reset-lucnzw.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-urgnbi.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-vxozng.com/winner,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-wepgzx.xyz/verify",1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your password expires today. Reset at http://account-reset-ndioqn.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-artgbh.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-mxuuiy.xyz/verify",1
Your password expires today. Reset at http://account-reset-gtsybb.xyz/password,1
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-yizqqn.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-xrtqoj.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-qlerzr.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-fekhbj.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Congratulations! You won a prize. Claim at http://prize-claim-fnbunn.com/winner,1
URGENT: Your PayPal account needs verification. Click http://paypal-iyuqtz.com/update now.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your bank account is at risk. Login at http://banking-secure-xqyuud.net to confirm.,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Your password expires today. Reset at http://account-reset-pmxvdl.xyz/password,1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-fxmwbr.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-adznxc.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-iblqer.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-qbjawv.com/winner,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-trwtpw.com/update now.,1
Your password expires today. Reset at http://account-reset-aabicu.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ujtwei.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-xwsxtu.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-pnhyjj.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your password expires today. Reset at http://account-reset-amivce.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-vftzkw.com/update now.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
URGENT: Your PayPal account needs verification. Click http://paypal-xixxab.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-cizvwi.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Congratulations! You won a prize. Claim at http://prize-claim-iyhqbn.com/winner,1
Your password expires today. Reset at http://account-reset-qefovh.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-qeqoey.net to confirm.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-ncqhgp.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-ixhqge.net to confirm.,1
Congratulations! You won a prize. Claim at http://prize-claim-djdosi.com/winner,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-nacvwl.com/update now.,1
Your bank account is at risk. Login at http://banking-secure-zinfmr.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-qasmnl.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-angdej.com/update now.,1
Your password expires today. Reset at http://account-reset-qohnwk.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-mcrgqi.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-wucyti.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Your subscription has been renewed. Receipt attached for your records.,0
URGENT: Your PayPal account needs verification. Click http://paypal-edtobh.com/update now.,1
Your password expires today. Reset at http://account-reset-kcnevy.xyz/password,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-hscqbf.com/update now.,1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-tmdexn.xyz/verify",1
Your password expires today. Reset at http://account-reset-pjtopr.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-ignfbu.net to confirm.,1
Your password expires today. Reset at http://account-reset-wdwbkn.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-fipdal.com/update now.,1
URGENT: Your PayPal account needs verification. Click http://paypal-wnemzd.com/update now.,1
Your password expires today. Reset at http://account-reset-ltjcfh.xyz/password,1
Your password expires today. Reset at http://account-reset-mkjzav.xyz/password,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
URGENT: Your PayPal account needs verification. Click http://paypal-ltkkgb.com/update now.,1
"Hi, please find the meeting notes attached. Let me know if you have questions.",0
URGENT: Your PayPal account needs verification. Click http://paypal-lniviu.com/update now.,1
Your subscription has been renewed. Receipt attached for your records.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-pgnnyb.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Thanks for your order! Your package will arrive in 3-5 business days.,0
Congratulations! You won a prize. Claim at http://prize-claim-gcxfku.com/winner,1
Your bank account is at risk. Login at http://banking-secure-ffawmd.net to confirm.,1
Your bank account is at risk. Login at http://banking-secure-tcmgev.net to confirm.,1
Thanks for your order! Your package will arrive in 3-5 business days.,0
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-cghkga.xyz/verify",1
Your bank account is at risk. Login at http://banking-secure-vteuam.net to confirm.,1
URGENT: Your PayPal account needs verification. Click http://paypal-cullku.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-lopwvb.xyz/verify",1
Your password expires today. Reset at http://account-reset-mniilj.xyz/password,1
URGENT: Your PayPal account needs verification. Click http://paypal-crovxd.com/update now.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-entlzq.xyz/verify",1
Reminder: team standup tomorrow at 10am. Agenda: sprint review and planning.,0
Your bank account is at risk. Login at http://banking-secure-bsvbsi.net to confirm.,1
"Dear customer, your account has been suspended. Verify immediately at http://secure-login-copykr.xyz/verify",1
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
The quarterly report is ready for review. I've uploaded it to the shared drive.,0
URGENT: Your PayPal account needs verification. Click http://paypal-deixmo.com/update now.,1
Congratulations! You won a prize. Claim at http://prize-claim-ymzvfg.com/winner,1
Congratulations! You won a prize. Claim at http://prize-claim-fknftm.com/winner,1
Your password expires today. Reset at http://account-reset-pcoxgl.xyz/password,1
Your bank account is at risk. Login at http://banking-secure-fsljjz.net to confirm.,1
Your subscription has been renewed. Receipt attached for your records.,0
Your subscription has been renewed. Receipt attached for your records.,0
Your bank account is at risk. Login at http://banking-secure-aotfoy.net to confirm.,1
